"","A01","A02","A03","B","C10-C12","C13-C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31_C32","C33","D35","E36","E37-E39","F","G45","G46","G47","H49","H50","H51","H52","H53","I","J58","J59_J60","J61","J62_J63","K64","K65","K66","L68","M69_M70","M71","M72","M73","M74_M75","N","O84","P85","Q","R_S","T"
"J61",0.00210547088198619,0.00309244182571208,7.90096985098048e-06,0.00614984395635065,0.00106297120633721,0.00104484872334661,0.0022165249283994,0.00174533464193473,0.00200997218218759,0.000718191634748666,0.00166360072197349,0.00173955225824152,0.00217894567526726,0.00324397423057993,0.000736996471524964,0.0021620974826617,0.0029619097996715,0.00221387149265572,0.00204009705309402,0.00103528375233985,0.00142324305480375,0.00113035869171748,0.00192505015239172,0.00154386816715891,0.00309075315054959,0.0045457201060184,0.00215981815921315,0.00112311767758,0.00329751918391514,0.00521016765075885,0.00277993253476383,0.000971584014468856,0.00109085031131512,0.00283525385335426,0.0333442040083298,0.0103189916332772,0.0374354649676888,0.0169162316336946,0.205149044092421,0.00865473273322605,0.00995775151932729,0.00735653944850188,0.00995598269355423,0.00120868125471208,0.00388383728642508,0.00578111480958741,0.00307507795438247,0.0305104866853144,0.0125937342791544,0.0125881184440905,0.0054224340654768,0.000562139221986008,0.00226112825149469,0.00609113168091151,0
"J62_J63",0.000887755640520479,0.000995573861920425,0.0004025393678602,0.00496937674846519,0.00283620905573366,0.003474071898785,0.00284044307465303,0.00434732703282359,0.00817672996209231,0.0025235620499891,0.007986823317233,0.0101247300721195,0.00394381554610706,0.00557922200234447,0.00395014470203207,0.00627343889247642,0.00944740522523941,0.00731688563922492,0.00686378654256828,0.00510308638598218,0.00748615828863236,0.00498808550290349,0.00697258953970997,0.00426652559789669,0.00670135020663912,0.0199777458666749,0.00244502206172196,0.00399734145945164,0.00663645076106835,0.00875683765765249,0.00836648418859803,0.000902218378829054,0.00598855841336019,0.010171262102098,0.0189664981945505,0.00435350118060822,0.0599053155268657,0.0129128192955792,0.0337845494194789,0.174673028888487,0.0261811161575655,0.0140809824270757,0.0128560410910435,0.000932777080352383,0.0162856217232681,0.0125719056603253,0.0300383327105469,0.0187109709608031,0.0227168023670019,0.00918101729430157,0.00973339182828427,0.0108193391138601,0.00769892602542117,0.00740154759228201,0
"K64",0.00840018730746755,0.00730635478729757,0.0123304559890016,0.0127768255730301,0.00848369449060911,0.0085972841308174,0.00920171441468054,0.00825382866410422,0.00917926185865496,0.00867688236821774,0.00787502870563266,0.0107989535556992,0.00836095292426974,0.00907983898021822,0.00769296637433299,0.00793982624750336,0.0081477283020359,0.00792797230677733,0.00790872823480074,0.00740516582087063,0.00756773341648345,0.00813039298711424,0.0077911989077894,0.00809201324124982,0.00750605967540177,0.00804235386650541,0.0117149122358304,0.0123420507384906,0.00858038545428246,0.013288203354116,0.00814954890163715,0.00718464122722026,0.00623305315014903,0.00747252133192692,0.00891740267933782,0.0123261260281879,0.0100406690213,0.00803842736449499,0.0112716554529502,0.00839244982483287,0.129916673535511,0.034327240378817,0.0989501476112104,0.0407172248680873,0.00935916612683931,0.0102041867392173,0.0115420347491309,0.0114639911265972,0.0182170330631107,0.00952991873086648,0.0125436611612988,0.00313952334539226,0.00766904235066499,0.0141994906125449,0
"K65",0.0101951881805992,0.0027847655804306,0.00278604397362591,0.00535972546770069,0.00282355799077523,0.00129851000876991,0.00609997898111832,0.00386467556253168,0.00478780677566327,0.00127999724975273,0.00464567359651939,0.00219669957056474,0.00370488911765822,0.00469887794328758,0.00122126358601421,0.00123235441312968,0.0017993480534614,0.00125476936602323,0.00154988208837037,0.00153797104911898,0.00144045565000582,0.00266085747769661,0.00157444383504218,0.00737842872375295,0.00644961397626465,0.00976505806234811,0.00341410299007847,0.00364009987021392,0.00193896806961989,0.0082036828162874,0.027394117051722,0.00149865780401853,0.00298898918877868,0.0100806313707984,0.00175278307307279,0.0033299176462789,0.0026485704913744,0.00217531518065727,0.00183009223686785,0.00154918612677953,0.00755163463297609,0.0529904383310831,0.0958412641143069,0.000436121328873403,0.00224116342628147,0.00189874731282765,0.0042926188707944,0.00212606925513843,0.00379193067442068,0.00615912480688491,0.00768798745132159,0.0077257367955944,0.00227457001477314,0.00272625771307605,0
"K66",1.43880986066354e-06,1.49375062659133e-06,0,1.49389008532052e-05,5.69511249497823e-06,9.65335407995266e-06,6.521261471029e-06,9.74064886542282e-06,1.72998858673386e-05,1.22179118106402e-05,0.000125724942990443,4.19235650716157e-05,1.29927733617694e-05,1.40458500002919e-05,1.17164031630649e-05,1.59956159940604e-05,4.75567144543329e-05,0.000474113823664151,2.37458950624955e-05,1.79233083807624e-05,2.87512206821558e-05,1.46747426469934e-05,2.20805674979587e-05,0.00010604442022959,3.04803068453686e-05,4.25326880180301e-05,4.99635915601632e-06,7.5269111018726e-06,1.55996171350425e-05,1.56969415744209e-05,1.88635898248227e-05,1.17124455965846e-06,1.28128184036129e-05,2.32945361974033e-05,4.17413135566957e-05,3.99741237035224e-06,0.000111842115985367,2.27561337892511e-05,7.51274240630451e-05,0.000397079412290251,0.0483889606483975,0.298331191668745,0.0756932162595895,1.67093120853918e-06,3.00279890769126e-05,2.28087631822767e-05,0.000201941266759808,3.37299083996314e-05,3.44815170734891e-05,0.000184262867444256,4.06714767246943e-05,2.73585986048686e-05,1.52809670875793e-05,7.01657183535546e-06,0
"L68",0.0100292126486733,0.00315939285189147,0.00248277048517236,0.00544802005672289,0.0170494707865304,0.0148232723605006,0.0180662677009865,0.0120753518435479,0.0263790361307225,0.00597557082397877,0.0100908968305636,0.0122357333156961,0.0130781612005401,0.0177820855603828,0.00608798568852938,0.0139785343334471,0.011145024056356,0.0100964354856975,0.0117469816928381,0.0110100624428757,0.0110329091786884,0.0147298230661224,0.0135851201982072,0.0130799897462961,0.00956506668844218,0.0150381550596114,0.0511441649636461,0.0536659419667004,0.0409700323776999,0.0976480445596724,0.00818133378235686,0.00257532245428628,0.00252129267364703,0.0143805302607778,0.0128694592273224,0.080765629410366,0.0198973898369798,0.0164888554987856,0.0726722039735011,0.00885273903779307,0.0533026877953929,0.0359898643325702,0.0207013987860525,0.0377076839521616,0.0442318173126053,0.0526595620995314,0.0169984625729583,0.0318500820830269,0.0281813987910799,0.024592241164254,0.0254306340433929,0.00576708330624821,0.0190579561810976,0.0140647956779887,0
"M69_M70",0.00223837605046323,0.000983335900363574,0.00221290160774122,0.0118890418825916,0.0197170381230351,0.00406473507564141,0.00550606094936415,0.00873424973042545,0.0133369014519978,0.0113512022087036,0.0141528188155401,0.0132321801969019,0.0108452592343697,0.0146740984368781,0.00844918547023061,0.00610698631310644,0.0111672280097169,0.0154806440341234,0.021646452243627,0.0134666083270121,0.00898705588128377,0.00737696186676804,0.0165103724285395,0.00721899137817566,0.00716675763185875,0.0101461694241725,0.0054519664522332,0.0106722215433971,0.0121801085141055,0.0208381645205568,0.00559482784209512,0.000763910023848361,0.000929888664110937,0.00211699510195139,0.0036998203622393,0.00355782819252872,0.0177151485175066,0.00762777494145972,0.00754253306252374,0.0154575526806173,0.0688457372796693,0.0474400292461844,0.0481002384388842,0.0280133545600972,0.159302543040383,0.11397719823569,0.0186741102674704,0.0266965187651,0.08183888473557,0.0397601020933004,0.00713997234606562,0.00190494404005286,0.0050539101805779,0.00451011618017494,0
"M71",0.00494919800571949,0.00160989911602959,2.98046610142531e-05,0.0185072681310145,0.00309399670849052,0.000513000799057047,0.00775542996440301,0.00700341806779699,0.000679064660070648,0.00184149121556538,0.0108280852986319,0.0101757963194077,0.0122608759906188,0.0197951444749016,0.00445573248507202,0.00659667337458611,0.0120677614416651,0.0135687413683417,0.00697583602236075,0.00407757556103273,0.0162533872184499,0.00233579700767875,0.0128330611421051,0.0133338016728563,0.0254885826465391,0.046862622156017,0.0076918772051979,0.000358446545287218,0.00103832032632931,0.0018342533056402,0.0125253364647273,0.00103776429086149,0.00371553236684846,0.00860534460208755,0.000898214899400163,0.00126587114239423,0.00233852002401344,0.000537184449236183,0.00310472348026026,0.00334087563411108,0.00349374558399753,0.00148636491756919,0.00273861678031646,0.00296251827404339,0.00495995334612933,0.0253179507743209,0.0107763781077964,0.00494132853504211,0.00796806425630228,0.00420021055598618,0.00481354821569633,0.0019146213067353,0.00078705347791812,0.00167417770711987,0
"M72",0.000131431207666206,4.83667293532289e-05,1.67998340303434e-05,0.000458831061786882,0.00011950845334373,0.000100523549833892,0.000211262426390474,0.000224107710528367,0.000821698117192138,8.50419965400326e-05,0.000424610253466384,0.000758050673916008,0.000361567490864467,0.00050469219092791,0.000165069004495086,0.000256191517730614,0.000694108896587415,0.000468423778728882,0.000339398158061927,0.000358588301770851,0.000698761874241172,0.000182451118614797,0.000446483373728984,0.000339593048730385,0.00061050824031846,0.00121457033128579,0.000189525031425029,7.18724937754183e-05,0.0001224650655427,0.000205600607898796,0.000394236529676945,2.99597926654694e-05,0.000201742112573192,0.000312434435757325,0.000367632028882184,5.41232779621649e-05,0.00126516171370829,0.000245361413103027,0.000653969425923279,0.00261090439704248,0.000579202200365817,0.000250291108527484,0.000251747284913405,9.51025741291881e-05,0.000314410782015503,0.000732911840360795,0.00404872990554869,0.000356853521188398,0.000439281827262161,0.000217298412855022,0.000467449558705279,0.00171405426809379,0.000168916777131745,0.0001267895500196,0
"M73",0.000932579679175045,0.000766686084259384,0.00216195581019043,0.00593803228694994,0.0217523003280791,0.00435966544018741,0.00123446855957524,0.0024051622601844,0.00111330766019762,0.00425756861778501,0.0109316990464265,0.0159823707215666,0.00440835933795608,0.00392822352901355,0.000774267141759081,0.00161496562769735,0.00548501677586569,0.00299651406456987,0.0019048511128885,0.00435273445614757,0.00142323302101515,0.00897234453605144,0.00238481521810838,0.00134214562549371,0.00290562367382584,0.000870973133090667,0.000366949032523919,0.0107862274107811,0.00455404192030598,0.0110111483317835,0.00183857310199507,0.000197126007516337,0.0016076847863218,0.000381652856157936,0.00499510634005474,0.00110865454224647,0.0175714629339236,0.00528052364552787,0.00298374990563586,0.00200207168741031,0.0036980412569531,0.00549491519992794,0.000504661123200909,9.1371098263751e-05,0.00188100764076594,0.00156366921203526,0.00410588005217243,0.00461221963948593,0.00250094890741526,0.00355965090883918,0.00104396443178999,0.000491693331426222,0.000339585454199998,0.00218098153270356,0
"M74_M75",0.0110800213358035,7.88507620127914e-05,2.96195585438126e-05,0.00188663358113718,0.00101033884064182,0.0232131647047878,0.000517955813378077,0.000976517535731309,0.00185522108537409,0.00072934347616215,0.0020413235932181,0.00142223227475087,0.00128128657586501,0.00200916446168021,0.000478509758513737,0.00092023679059626,0.00238052498778893,0.00158598493064502,0.00146107451835901,0.00152481968808785,0.000979840370851038,0.00906790095316029,0.00133323464237709,0.00115042096160514,0.00121390801987299,0.00236110752851772,0.000407974988335096,0.00112974505757097,0.00099311592929133,0.00153212828631123,0.00112334400878485,9.02666992642775e-05,0.000156150649546249,0.000230127928278851,0.000494947658946532,0.00151437442838832,0.0211064253066558,0.00490350201312305,0.00237324802757712,0.00237025575899453,0.00589728416719903,0.00855429046527548,0.0172684616978109,0.00107800753461992,0.00848247958395123,0.00544921848020173,0.00201548912777271,0.00714008701198881,0.0200201745363159,0.0031044822602468,0.00148338870602035,0.000367982179218127,0.00107857793645944,0.00270925468417863,0
"N",0.104940706376532,0.0356503739732145,0.0164813774367497,0.0286973958321629,0.0268905408182206,0.0201544982299221,0.0328548622807006,0.0245364086417234,0.0504570901562889,0.00815098229290994,0.0249772460733585,0.0265551046635055,0.0309745821413088,0.0378664732273741,0.0155281412196383,0.0289066734941185,0.0266116918115337,0.0236519553368015,0.0255804187190885,0.0198695939815215,0.0423516103333824,0.0252901503955658,0.0466612786348905,0.0245916476641944,0.0203821596231514,0.051968895301513,0.0345438433144611,0.0141310377532974,0.0334262483156716,0.0429940065836766,0.0385869246805932,0.0450432738853642,0.118508858102913,0.0366763078659739,0.0208305164605262,0.0323072110770162,0.0607241419684871,0.0323075193441834,0.0337967596313932,0.0216123330213776,0.0336403715243088,0.0290175229429578,0.0519422098298555,0.0054415684424745,0.0175249376670047,0.0239745514545564,0.0266152230158725,0.0193103663946023,0.0334825777419506,0.159208941149545,0.0217796121415032,0.0103772388979738,0.0202377082368239,0.031009902849844,0
"O84",0.00726218020917113,0.0154789007260933,0.00815221191341992,0.0185268297117995,0.0075973417160814,0.00553248483036901,0.00774877242131618,0.00695774640712307,0.00638103312684059,0.00305871904176441,0.00809159572079505,0.00680931925396974,0.00599820484991436,0.0112807779258544,0.00468389302439646,0.00361333556538801,0.00493502335912555,0.00470156876730118,0.00272887890959297,0.00333497159406755,0.00295805102493844,0.00428191584601555,0.00346203434323232,0.0628843331825272,0.0166895611530801,0.0129497768381015,0.0145415411180608,0.00306161329668696,0.00203747918103802,0.00464834156938881,0.00516552970179586,0.000984970327417169,0.0016132566125704,0.00270620173226946,0.00212622185228886,0.00714305170837997,0.00315074514437548,0.0042697827251506,0.00257131793375381,0.00465270371810276,0.00276904811207373,0.00270924209948149,0.00106420929583724,0.00594542614870045,0.0194415661053633,0.0187086959619301,0.00692659294579156,0.0191061131789387,0.0304389334098896,0.00933074524907948,0.0179066121025345,0.00262986595056455,0.00312151340079982,0.00522531476638798,0
"P85",0.000439678736953617,9.61758278000621e-06,1.93072571554422e-07,0.000177652943665235,0.000584037657957703,0.000140389110804579,4.86974931969691e-05,6.85353336183766e-05,0.000119455340136969,0.000407887724763054,0.00113111195139465,0.00269410235285341,0.00045422244126535,0.000168649339297612,0.000134905955990671,0.000679115951658432,0.0021166056255761,0.0016596778849301,0.00125595286616498,0.00262808559094652,0.00247921110698911,0.000539192478720033,0.00123484753005967,0.000285142267272535,0.00017092915850179,0.000396814151805579,7.63072003265365e-05,0.000106877688659848,0.000145581445100664,0.000159484831945035,0.00108529484176135,2.4002794865589e-05,0.00185635756616941,0.000161614054531684,0.00233922088991168,4.20944182344318e-05,0.001711522145566,0.000578106643965189,0.00366350708530389,0.00566323437736127,0.00513067592711292,0.00138192417497067,0.00160715664340602,0.000953827377980726,0.000226805217324081,0.000605142441603203,0.0224177033213729,0.000440555492501486,0.000985291602626454,0.000481540562058546,0.00945994053020152,0.0516600005239093,0.00105633488222803,0.00136824051178328,0
"Q",9.06175982747176e-05,8.75897738800605e-06,6.04036384837003e-06,0.000139795840815489,6.11128771065963e-05,5.95398580261133e-05,5.49721738155466e-05,6.65108164931581e-05,4.65331086128727e-05,2.85920811754082e-05,0.000290777704978584,0.000460491847084647,0.000141094039085378,8.06516431430387e-05,0.000114697132517217,8.6742460604485e-05,0.000391516017853281,0.000127617571470662,0.000156561913977945,0.000256642704284661,0.000287212766153293,8.21664714175915e-05,0.000145780657325494,0.000108175253792671,0.000185921878743001,6.53445200478607e-05,1.03843308111671e-05,1.07147755543729e-05,4.30748438634353e-05,0.000180985151859676,4.55940779189557e-05,3.14866139795891e-05,0.000151687449360839,3.16523784222727e-05,5.57652878443979e-05,0.000358349417817897,0.000141071653008042,3.22538670095e-05,0.000150631130701099,0.000570725876588614,7.40382638541129e-05,0.000112408850942248,4.2154358148837e-05,4.41408665402109e-06,5.21609164995181e-05,0.000113539298149473,0.00371203976767937,4.26869315479088e-05,0.00588787369412644,7.0488672191812e-05,0.000530364239977749,0.00227389488019087,0.033651073595417,0.00128828415323208,0
"R_S",0.00295500574170189,0.00193195429031128,0.00561488451899311,0.00593079050090661,0.00445772145357379,0.00417864193436731,0.0021879695631353,0.00249490029951763,0.00657749421645096,0.00166353193429403,0.0030551175624907,0.00653834983962452,0.00177606055854849,0.00293100972405469,0.00191818968642781,0.00137328418793008,0.00429495273732881,0.00286743361689418,0.00167935802505276,0.00152807409438762,0.00163101902815711,0.00380163486931074,0.00149094055188097,0.00349137018613877,0.00512043776942988,0.00855273823424252,0.0031912230856771,0.00243658672170842,0.00190889100069649,0.00857216183150982,0.00213975482317077,0.000916994463909334,0.00236777981953913,0.00295153541778776,0.000850786090366619,0.0115144757580507,0.0433611009824856,0.0382277101093559,0.00555658900512275,0.00755817400057976,0.00669969491370779,0.00503356725310874,0.00284701470662843,0.00065289382234132,0.0165566515134082,0.0089799128494685,0.00619388306408644,0.0091508706311017,0.0125257998273272,0.00326278330084197,0.0153633442938664,0.00395339981005406,0.00659908882381258,0.0845748823637766,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
