"","A01","A02","A03","B","C10-C12","C13-C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31_C32","C33","D35","E36","E37-E39","F","G45","G46","G47","H49","H50","H51","H52","H53","I","J58","J59_J60","J61","J62_J63","K64","K65","K66","L68","M69_M70","M71","M72","M73","M74_M75","N","O84","P85","Q","R_S","T"
"H49",1177.99705694601,32.5445426957971,37.9592154035486,559.146344825822,7244.54002671529,3956.54045587922,953.058361782205,1118.50771341219,229.374778675601,2006.89248997195,1600.63963222325,502.855463987387,1599.96049813101,1727.82064019902,1917.95002379239,1709.75744271043,396.166106901449,979.95143730179,2184.60334985128,1575.87082452483,866.419992773657,1191.16551283242,250.717260263184,4844.55612607153,65.7770324800031,979.069543821765,2659.84355239838,783.468034896586,7111.80113441506,2639.30832464295,7006.92538933843,789.475262014804,366.779602052967,7555.70467694649,585.465277418886,1020.65585805407,293.015184936043,109.099146668992,414.946234819566,256.086259287431,405.128194044517,46.4489842361634,262.050689935351,181.544281077736,564.940011422036,162.58637709149,86.8450607913465,133.73048101673,201.773806227104,2689.71262123762,1153.46644736836,318.172347479812,738.647421870952,839.255741712844,0
"H50",75.1074015041077,0.916019663516908,4.59689490054545,23.1555839397696,369.623065520103,164.446435887123,55.4528762407289,48.1121072824482,12.0189627657962,108.115853062858,122.923103629186,32.4538361363959,96.0600409009166,83.7954046607901,108.594401958223,101.921984441243,30.1359337591089,62.2002375602856,134.660922435124,68.5965315468752,44.2311585475643,73.9979077432456,27.224142378365,268.615205835662,7.36452315208394,45.6565442643697,299.983397797195,50.5753388961068,547.266632814112,123.217519215736,618.498912542078,42.8761918978207,40.2656379919437,516.504996789263,62.584366511499,101.102307483244,20.6663005517399,8.27717288483121,55.3843666749713,35.631091977126,4.30266754368172,1.01495337141396,15.5317091088017,29.5286782078489,42.466104104854,15.5478849610847,8.52901872799231,5.05105813730842,19.3874907458459,205.241704885599,55.6207536350445,16.9778224059478,95.6848188372936,54.6915995955048,0
"H51",7.26107593846308,0.282312252747243,2.5767005304428,36.2048936026377,178.006805478859,91.7132848586772,7.40507661053464,46.8503094422942,8.61486137162581,49.6001485804066,25.0689387020099,28.7078610823606,42.8587921616002,53.3272418476842,60.732934018078,55.2715170415899,18.3428097333352,49.2314831382611,92.4094546333764,43.6290698841659,56.0731046060018,33.8541439324434,13.7361327971334,816.47100189373,7.5489885501534,88.6104981111365,225.197311249519,37.2861141295929,450.16892316866,140.657583766886,1137.90925053138,38.439878258735,59.4057409132815,843.550227899009,343.314100992121,61.327076410836,58.8580659295162,31.1687442100589,57.6737003291604,58.0842566614208,399.314717804759,32.036646055511,7.13771877192873,22.1643489893364,57.8023089401979,26.67348008872,7.58945284300063,6.44033625617409,13.2234633976496,289.744300250904,308.206130664293,40.5231770071698,77.6185777762429,170.070015280787,0
"H52",120.886235910909,3.50358905305845,3.9459176409902,129.492194933143,1622.09335240072,1526.72234005295,158.064982674084,220.226299472974,76.6837721029608,979.571828688073,277.13165723158,173.518472492339,595.314729275636,459.930865095649,508.803247843621,640.71918551977,111.963634382345,292.59390774617,731.220318973561,214.002212051084,387.340858942463,420.815448876099,202.637087567527,713.922200006009,22.6308221702837,148.354648853601,2614.38536970917,914.127257802911,7827.18891817966,2174.40319743602,12288.4350656173,687.066777159969,1003.47037548275,14861.031656666,113.827298482736,466.898930122956,156.852800066653,43.4849694721981,1042.10010439855,440.819081641822,93.4050471562316,13.5937607803534,105.261606797143,242.040002177474,242.411242843136,65.4373282444291,65.1531284494832,41.3205790972457,147.346406478775,2710.84010007248,205.423565548174,54.2616186650158,119.22953642528,317.099696937938,0
"H53",11.9658345523244,2.03971574108394,0.384242822055658,13.7994779704726,150.670084369874,80.7847871613589,16.2709152848435,20.169990314291,27.1779952937394,100.635448583669,22.1672357494172,12.4897721687944,39.0485302793046,43.6489391021883,46.8853067300636,56.9406688074656,15.624506652195,23.7855988710954,54.3594417857847,18.2314915643544,30.6792873689528,37.842997257166,23.286757778375,420.272418892394,119.377677305852,399.691920533653,812.26487122501,87.9264275934829,267.88090843446,332.769499904565,166.368167638302,11.821647598681,12.5940420823062,217.644350111124,54.361236828754,334.868033761671,50.946980321175,10.7170024020044,489.26240900928,94.1003300497006,580.289114966452,39.0378229520686,67.3225593340497,123.61050332104,130.774030892665,38.5069451804099,36.7291253480435,3.75210978014843,85.1565598511902,556.577203644805,378.916429777875,185.286402454163,287.902699091647,490.492721391764,0
"I",61.9965253410218,0.145806495552913,3.89114710805355,55.8893636079933,310.920519826019,434.049681784704,127.721815680368,33.0088972202299,30.710746608273,302.640784824519,66.2910516327285,74.5003908234904,328.510730642002,288.091319786887,266.006748223188,667.261361672661,254.119059562243,344.822788680377,664.262009027388,68.3473549971971,207.955245907642,230.53932203535,387.072251311372,1276.09285951373,65.0792810237594,39.9160126668938,3827.80459355119,439.758723724937,1959.51792328282,865.753761671282,560.753441262946,33.692087466123,83.611910699345,343.920247183822,7.26111859595481,837.80428048622,77.0705025318991,80.8008308843306,798.365509754785,471.916741566559,59.1744152885198,17.6498671443163,210.414847789818,506.332936206453,525.838308536385,154.298730478879,90.3375838238574,5.66276410681842,321.681719287462,2444.30338404806,416.597906042452,405.863602493505,1688.96770563058,757.773816410783,0
"J58",2.02418257024841,0.520150441632911,0.0240186236020145,7.29615241161914,177.08488069288,111.611418653337,14.1973091782303,50.606712086639,66.0707589747496,31.6421019287486,17.2569100929048,36.9658890269745,52.4069164807039,37.8666876896173,40.5850972948608,94.4563523757931,25.5077588107653,38.0257624995111,71.4446312146219,15.2027053012829,67.8138917826033,88.1400114306712,32.7718664168882,72.9632736396552,21.6554987539838,103.440868042381,318.893599715253,117.759072686003,376.051531410308,319.172990312827,54.9786256633792,3.69522958571401,25.6832544223539,56.2219080693806,4.0349093638498,146.894416476626,233.491802293585,26.1099955679139,376.530903283941,197.595621590818,49.6796923184187,8.54547988107934,23.5126991397888,73.4347847557072,112.134145145523,32.4677658253812,49.8725607329442,85.1741583579352,65.7394679142879,490.451484808717,111.999862070865,52.2497945491243,89.8014700168134,202.656302371042,0
"J59_J60",4.06176795100795,0.106510828486534,0.0687417859084692,12.7269050996726,370.393761145142,169.212519166837,27.3677510355736,45.2161769103526,72.6864825395508,59.638126506052,21.7151880017096,61.835149945736,97.7553635250943,59.5152418410101,37.932714163843,90.2206769318618,33.8397807759728,74.7353364801459,54.9799600248727,11.8147961373958,45.5713666660935,94.4759175820019,36.6535843836012,85.5742216037474,6.574200215934,26.0642970311364,365.285355749659,101.514485089427,277.119119386023,407.383815384237,38.59932152064,8.42378956127408,17.9006101040996,54.1664196648369,5.08749115724985,108.196902460371,130.244120618655,3172.2192114202,2419.33384693081,98.2077573167275,37.0286232328372,5.29975011912116,28.5669687609496,121.713530306116,157.796065067102,46.247188475123,11.9311970821756,1288.70650871077,102.5632954644,421.281234466425,39.0082288501052,18.0175498758767,30.3622439213781,501.475152462963,0
"J61",6.16320901288644,4.06842197318947,13.8002297162755,49.3951909334121,145.56323386177,203.902054725868,51.081209473797,23.5576110293548,27.5601355921698,338.982047886855,34.1042134413554,50.1075079443349,138.81069680416,159.606884696235,166.581503533657,309.041887240661,387.811410915131,155.976124178786,219.956241806153,83.0467461203759,301.458301715586,144.458956252709,174.447791359546,1886.7180102386,208.768567394687,1017.25586830912,1278.74767204577,422.831766505626,996.789196379458,969.460728966753,475.197988952237,15.7225327813217,80.2670456461671,442.911076451781,27.9582810090358,690.664418147585,200.672404477434,46.2187416600566,4091.99419264782,798.435113878144,616.943259267276,64.307500602696,202.195725319562,341.414394029858,496.103854144265,163.46204393709,99.6656074161629,16.5280223179992,344.24270797471,1756.18561804558,903.987179610875,357.214930410001,715.849130875808,1025.14992964566,0
"J62_J63",78.8062314657217,13.5993847077354,1.35269578927962,98.5043308988245,712.347337750978,844.682381853226,92.5020993665866,137.452483710029,131.766860002143,111.987376815221,117.200116838403,386.03894674542,329.38276127541,218.079760968522,137.134953746505,466.965908218286,253.943152140692,362.159726273287,960.022068123765,551.275872805998,272.695491494641,375.917056028176,97.0505602784079,940.293220907585,54.4591332678982,861.820775226724,1585.43633267452,446.442863342165,2333.87944602964,1603.42655651381,402.777611381185,44.6782738343215,46.8807908350167,484.197482682213,74.809956988747,1473.51101339706,503.750160922307,455.017923210053,1441.65046932991,6856.84235540456,3054.57450622204,405.374125928394,320.576476904108,755.598711830818,1254.03947758193,397.268860565677,178.213103147083,435.763505365541,208.536788771352,1346.97983617706,1133.35821698893,668.912418124824,977.157542115276,1383.61514093347,0
"K64",699.591877492287,22.7366771148576,26.626801692548,184.048727554875,2213.87518069408,1812.22051405929,479.365978067779,379.544324521384,268.86083545207,431.682462561788,736.807981615672,408.788752650784,818.130523003183,783.180119518196,813.598336696714,1668.27238754363,386.857739073872,614.442113345511,2139.52250950861,685.694613077772,396.805414255278,868.723909581951,431.219774947398,1345.77703059502,167.026633408521,619.913646141615,6516.27473293138,1768.18280606728,10824.268447314,7676.73862678739,1787.77300634118,289.565365584461,229.914610233874,1133.70325613325,87.7991068257205,2899.79145798313,192.137609448362,330.959733801782,775.655533303679,1164.17772792559,11528.730431081,4752.33921001813,1169.9695720526,10426.9875304139,1383.68223995167,489.545478824486,145.688135635318,719.604843747381,403.323359129947,2426.33089264651,4603.960411056,587.354642283642,1947.17349557401,2153.74157646811,0
"K65",227.602179373484,29.4302648187838,19.418030319578,14.2931642459589,171.226469959502,140.62740400153,44.5821232990305,36.7727496039288,17.0269149469665,36.932974279604,34.2058224700484,31.4540680667,84.2429522913458,73.1546775916785,47.4401542609745,163.201727212811,30.400762051556,69.8307538371626,165.060501350463,49.7962019151507,70.24334748407,82.7153129205453,50.229936931048,54.0220313409729,20.9784873192595,116.209870134658,798.530457846651,138.396650162449,507.737621291815,337.591713082698,546.263056407851,72.6978265953732,28.183720400053,194.813728415968,8.77986239968568,232.699657674216,8.13995440517713,16.2513059252704,39.7203287553906,71.4094104510443,293.658882270033,1560.30245675933,53.6200435840944,175.533846336552,167.796920239283,83.3428271648438,14.0149340896985,15.6634405649846,32.0176330726387,424.426517786642,28.8831790957331,21.3879123396876,228.826939669006,175.784306485568,0
