"","A01","A02","A03","B","C10-C12","C13-C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31_C32","C33","D35","E36","E37-E39","F","G45","G46","G47","H49","H50","H51","H52","H53","I","J58","J59_J60","J61","J62_J63","K64","K65","K66","L68","M69_M70","M71","M72","M73","M74_M75","N","O84","P85","Q","R_S","T"
"G45",0.00222171083868109,0.0240703744514725,0.00140111237042864,0.00212435106766359,0.000677708193063285,0.000882059948390596,0.0019581070309533,0.00105129859754031,0.00087499751029816,0.000566031175155385,0.000485120322598609,0.00143288960784802,0.00111671346406843,0.00165947882628187,0.00176740581672374,0.000918394764632335,0.000445836091587032,0.00094609311551821,0.000920070853181464,0.0295435010823997,0.00408629512242179,0.00153198997656953,0.00170177579871236,0.000810049512147062,0.00929367372062809,0.00869307277345569,0.00424482320118007,0.027105560790933,0.00390613220439861,0.00199819969777708,0.032352202232036,0.0022766422078358,0.000824449870029584,0.00161840718805064,0.00315333002788078,0.00139690456711772,0.000714919335144457,0.00150645438657076,0.00046657934014286,0.00112703091809387,0.00118159646224768,0.000687778998397008,0.00465730230840464,0.000178688999397415,0.00308361819795004,0.000768253651727697,0.00277672419609612,0.00122924331077437,0.00107572372272902,0.00231892972448054,0.00166026061971159,0.000193330180437635,0.000712809952445532,0.00161673147482445,0
"G46",0.0480819865710466,0.0419589058236722,0.0590251810566128,0.0199692405119504,0.0439093102579252,0.0648824084379226,0.103768768032851,0.025351501062468,0.0374919108326631,0.000508302510966874,0.0381599999815389,0.028477458261827,0.0340173922650991,0.0334780851153791,0.017096545299801,0.0586326787404581,0.0390862421476078,0.0257016268610965,0.0418620200716445,0.00639596524936839,0.0177803480911899,0.0797774030818152,0.0325754354719522,0.0231343788734779,0.00938019760696583,0.0361196842236524,0.0433129158450437,0.0342274417575929,0.0199930694746264,0.0105160814548933,0.0435953877351645,0.0122886212628651,0.00384620438865182,0.00683509766255146,0.00483590017853608,0.0479251462430603,0.0285656074537345,0.0217097234564727,0.0214490412155223,0.00626653951719908,0.00203032286129051,0.0015482950981617,0.00802249106920617,0.00130148220807376,0.00465501625370163,0.0253906773419423,0.00420068775167306,0.028088660073142,0.0137518419394786,0.00806386496247991,0.00653680034493893,0.00412016041394028,0.0334428664764477,0.0167071162086858,0
"G47",0.0118082950698701,0.00214861650184109,0.0238108869785778,0.00534400833252696,0.00498610341802767,0.0412287242309981,0.0356256906284007,0.00239646170159608,0.0101473187325811,0.00202560541521153,0.00332578275009669,0.000928344924540151,0.00826962385813423,0.00400007512861209,0.00129428693245379,0.00858565616791341,0.00634636736296729,0.00297408740396899,0.0039467949654854,0.00169644117546793,0.00212945320457497,0.0357554147363314,0.00775979903488477,0.00197439896499391,0.00160973086178597,0.00269296774391598,0.0157877738536389,0.0166020993143251,0.00394227916802489,0.00455591905844077,0.0073566459543144,0.00236991799303237,0.000742673996900965,0.00290660541832715,0.00210077160358009,0.0100595062601442,0.00530084881994218,0.00853306672369298,0.00668278211839559,0.00385521244363207,0.00126782782074868,0.00053890674198466,0.00287155414902196,0.000811779442572523,0.00239922002738007,0.00981826945557537,0.00190203910634624,0.00956424056232248,0.0126080121867902,0.00407209127167254,0.0024990490821054,0.00142965776323709,0.0099152251810387,0.0110936443524148,0
"H49",0.00492750522170067,0.00309234914051483,0.0105506880721217,0.0656432166821393,0.02831672780474,0.0179707613532144,0.0385649583663645,0.0295378710825476,0.0113062148419461,0.00901076696066433,0.0237929691605326,0.00933252958571636,0.019822794945056,0.0637553034074713,0.0226720906377128,0.0139316930534567,0.00480788011162605,0.0106088739192168,0.0158180774851192,0.0132999651070361,0.0109757487734007,0.024255211030513,0.00624715002858338,0.0114887729929754,0.00321772799765599,0.0114983872687121,0.00926417041362267,0.0147581308071301,0.0538722998599127,0.0144824623357536,0.0241431715624433,0.0125881605507666,0.00328416123318529,0.0993914587863072,0.0232765288210814,0.00510526802932372,0.0425866517099112,0.00709765415493979,0.0022987152678538,0.00276419390010877,0.00145222453638853,0.00102466642866555,0.00225961772813936,0.000164083086188772,0.00211930090232521,0.00359552623375594,0.00186733613421769,0.00749423734293235,0.0047151612612241,0.0112506163410177,0.011808963457453,0.00106692409719031,0.00179848432688659,0.00569872906983335,0
"H50",7.14968509934776e-05,0.000213940414768364,0.000254364704682815,0.000132926476569709,0.000317303446932539,0.000539268330048632,0.00131445560599939,0.000366211668495185,0.000200905154337843,0.000230957521727212,0.000400752296778246,0.00117587047883181,0.000464146639027233,0.000400282554831618,0.000438140121275444,0.000647466649713059,9.99489860108155e-05,0.000439601609205372,0.000838535472874381,0.000448454356952876,0.000303693760191124,0.000230346692628567,0.000766921893141134,8.00816668061997e-05,0.000136728452891195,0.000676386398365296,0.000179443744346358,0.000508924942176263,0.00137747675055176,0.000583594724603684,0.00032237592311955,0.00172981538972315,0.000217373370256164,0.00313661032060661,0.000301467393410448,8.70154499594801e-05,0.000554741743461014,0.000197289723458312,5.49152645614628e-05,0.000221226214814561,5.55436555377075e-05,2.22626823852646e-05,6.40134515039194e-05,1.40471959929216e-05,0.000340199512714178,0.00102326536734203,2.47125438901755e-05,0.000599234754581085,0.000655326838341977,0.00545195477102935,0.000467274842916738,7.78523641600666e-05,6.17099111775237e-05,0.000134097914883032,0
"H51",4.78411157242819e-05,8.06848397369384e-05,0.00211307268121752,0.000951789211925231,0.000238349411438715,0.00039236879168049,0.000624397856301216,0.00054671564402675,0.000473861062060112,0.000561077142156995,0.00121028871379767,0.00113601873466905,0.000545484867395979,0.00048441607221921,0.000531036115495927,0.000579159637523928,0.000388521649958457,0.000673741915083466,0.000370281443836925,0.000207086903265439,0.00199851851806455,0.000531601537818903,0.00309855910476974,0.000172405511668976,0.000411153082900871,0.000731465015205375,0.000319799842993881,0.000444212609443236,0.00238951216642668,0.000641189031060042,0.00149630654046475,0.00205659373894123,0.0556782583577891,0.00278090037220695,0.00487826574024356,6.04694493448459e-05,0.00109513972043155,0.000310647977757606,0.000271095729770267,0.000456038672298296,0.00422944564461656,0.00331450073822309,0.00831383577068821,3.07668344540924e-05,0.000636549288432743,0.000966725774621678,0.00390645033935715,0.00135766688830892,0.00151268335673764,0.0151562604669625,0.00240090847614978,0.000128795829343435,0.00117032268147044,0.00339447841644258,0
"H52",0.00231633776647171,0.00079988271481787,0.0619048811812607,0.0271059218291713,0.0079942929190595,0.00876275244440682,0.0129733048239968,0.0159894216117082,0.0102798503699522,0.0054543075059222,0.0222643772305158,0.0176813860000505,0.010227667511751,0.00434981731499562,0.0175837079320149,0.00751790155549558,0.00723431021178726,0.0124655634983266,0.00917253376249166,0.0070293154648339,0.0102523949821918,0.00834614536784847,0.00304373493530927,0.00122853515421047,0.00136121806195416,0.00436211263532225,0.00259469224328152,0.0178362207542382,0.0512245758632962,0.00481712193324291,0.15388821608847,0.154702992305651,0.15502155877444,0.197532957942988,0.00759537383842052,0.000982370022417871,0.00308597378890325,0.001097796511303,0.00184421028461648,0.00226652727637425,0.000870401490900376,0.000748977731059757,0.000938728931977319,0.000193440213423074,0.00241255344359156,0.0025384260362835,0.00159251140009792,0.00319946840294391,0.00219194426118279,0.0027568236471496,0.0070141222713047,0.000193383538617304,0.000431950612598854,0.00102262553179267,0
"H53",0.00018323684062874,2.68476708177906e-05,0.000368254028762434,0.000393458398760359,0.00107345665235107,0.000634101729953145,0.000836585288798406,0.000811391513557273,0.00141088069712156,0.000232544862429343,0.00107144897546543,0.00248189913962361,0.000928844134776719,0.00128033981435437,0.00044208918678675,0.00104057247977708,0.000132650576528724,0.000494330304890732,0.00118365182834638,0.000542517230089726,0.000171723646829689,0.00104559031022498,0.000262274311792647,0.00149816089546271,0.00177747604422793,0.00129388489133461,0.00191832206012718,0.000459503600450019,0.00326086851164416,0.00213953535144325,0.000397110778697104,0.000787281997812588,0.000181995664243138,0.00158166471511978,0.216014305086311,0.00127266898525355,0.0014523318817181,0.00054717540724306,0.00933422062225755,0.00367869237137172,0.00321253003414003,0.00203603139447928,0.00368402008706555,0.000854335591967574,0.00290918121912359,0.00366390347475877,0.00222868076002266,0.00492626633892382,0.00551246806803712,0.00307015716668017,0.00215408289984508,0.000678056208612491,0.00095327784869684,0.000827710259094992,0
"I",0.00116643909219167,0.000195377298503539,0.00128832012016713,0.00146073004575146,0.00152525813810036,0.00120795294727776,0.00138488689107228,0.000794103083561294,0.00154392885272832,0.000517192801305677,0.00374074723469564,0.00182613800730086,0.00155503458571628,0.00104446104011809,0.00108065668737624,0.00138185815140015,0.001098801489288,0.000987916923792135,0.00166706150048088,0.000896377037327804,0.00280948022489801,0.00188585476176397,0.000945127690024481,0.00113857710428916,0.00106860401782759,0.0034725176686211,0.00363695412713709,0.00216462113860157,0.00276114897412308,0.00167185256109453,0.00162625137218569,0.00136475302542957,0.001319013369577,0.00138157870396419,0.00173204291863834,0.00326878883823245,0.00353061099564243,0.00612705495309589,0.00400747049793255,0.0114613557186577,0.00838360266804848,0.00416289373622959,0.0112589682159376,0.00049392452032165,0.00591360896843853,0.00911806958414187,0.0126979831996343,0.00412490508238053,0.00929655237714627,0.0884749727483605,0.00724839550626362,0.00173721503345789,0.00943962912592465,0.0137051372922443,0
"J58",0.000111061598003693,7.64017466588247e-05,0.000418348606815565,0.000291432531274299,0.00080574455723806,0.000950461780320401,0.000455638111568767,0.00281056816305878,0.0151740394653026,0.000145639428502951,0.00153414850112649,0.00897901672221152,0.000672773597735438,0.00104354021377357,0.000305510205903101,0.000550918481481187,0.00126558073069441,0.000516514229011368,0.000590643164691727,0.000586972950628848,0.000624879437661553,0.000880966899315795,0.000676582945022153,0.00129842129908526,0.00185400861910671,0.000378510001717866,0.000516558532713634,0.00189240112287129,0.00315941070174097,0.00129879758031039,0.000343009488018298,0.000403724615940734,0.000802345562609397,0.00151975967910803,0.00124660434641979,0.000569357334618374,0.0480572451610311,0.00596591263824256,0.00186733600967386,0.00893637859809473,0.00543743066952671,0.00275193484343375,0.00433301450755159,0.000286886600336144,0.00259395676916467,0.0106663127079476,0.0036854192977128,0.0515473807542517,0.00119481704078445,0.00282110623513511,0.00309178674507546,0.00361602414985136,0.00159567283495247,0.00573447469222143,0
"J59_J60",3.25851054277113e-05,1.40296213272552e-05,0.000321735193387193,0.000121237435825363,0.000865767461656194,0.000523425031007424,0.000300680169021454,0.000295964802272864,0.020439125327582,8.58666534461203e-05,0.000804266880090092,0.00132792533069502,0.000127079579617579,0.000615936626314232,7.68922785122214e-05,0.0002661635602281,0.000763192235499431,0.000307582040941204,0.000510310980068134,0.000637386695640394,0.000559790845996732,0.000975038026574416,0.000405691784412326,0.00023392302334234,0.000426994045147615,0.000291699606207116,0.000311970193099238,0.00285064052008191,0.00371728876765425,0.00152172296949318,0.000290798796536827,0.000439669882246682,0.00162339480192382,0.000286035215585109,0.000415265373515093,0.00205209815654429,0.00748893646539469,0.18052876213736,0.00349320576676507,0.0148297280736678,0.00288818481664378,0.00251776267949139,0.00266294438240905,0.000152121910214168,0.000778181074927381,0.00211128593495354,0.00122539919642852,0.0330105823607448,0.00783504145263274,0.00554901544454608,0.000870579219012969,0.000578007167587897,0.00026524633932506,0.00170102169782105,0
"J61",0.000752176121640484,0.00101797506058471,0.011803560364001,0.0121649139804831,0.00574129884826717,0.00465988479511022,0.0047274497462765,0.00243085632118779,0.00510881725119221,0.00179061080700574,0.00968631865616564,0.0106910345928371,0.00244942272553218,0.00670888982812716,0.00313272800503492,0.00251552547229755,0.00609772803328107,0.00361566159823698,0.00549274041270566,0.00160235447205239,0.002369913121328,0.00588789234420784,0.00203789049977427,0.0143790875042704,0.00514948484764222,0.0101980747243772,0.00722516001532829,0.00670482406504015,0.00806468089944685,0.00545058550651214,0.00333722969425543,0.00284590979644212,0.0214837027859363,0.00372130749449291,0.00747978166430769,0.00908893945107873,0.00744433106588068,0.0263388267259702,0.149594170588112,0.0137158586924783,0.012038764354862,0.00750067805010431,0.0194442493396041,0.00224000271922425,0.00721646531958651,0.00712708605420772,0.00639712023610951,0.0125527553694009,0.00665344723766949,0.00738068985672942,0.0145615724821485,0.00561067574887399,0.00588936319694476,0.00851605297571056,0
"J62_J63",0.000340334800608715,0.000210135416474017,0.00102223140648667,0.000558752746594029,0.00129390468359449,0.00101640056148068,0.00146494840513591,0.000914122450982297,0.00228676897931426,0.000864294907193237,0.00146097732215644,0.00204568930126202,0.000361841668397569,0.00183440916154646,0.000821854024069531,0.00126595768514816,0.00383013295650869,0.00122984822647881,0.00406197393858696,0.000936654954560986,0.000954500311348275,0.00119675181771631,0.00503645707967858,0.00171093923347504,0.00294780624286637,0.00158865016410545,0.00100562786543428,0.000868357761970106,0.00209329095955646,0.000795864356755702,0.0106300964498364,0.00215886813669253,0.00971398413457259,0.0052272925997797,0.0126832890901875,0.000576072130550362,0.00875694841086792,0.00259341912588329,0.00975629650700872,0.140533884152735,0.00857504225363757,0.00235738169753199,0.00625665612924745,0.000206323001040386,0.00268744625383022,0.00587613833744875,0.0123816750519217,0.00730734361335298,0.00196662686201353,0.00182128459802171,0.00700973335810151,0.00096773701905348,0.00284604976703363,0.0024193403788944,0
"K64",0.0092915717422353,0.0118475078821184,0.0099423997283689,0.00876036391422088,0.00876811184503188,0.00911788888351031,0.00930066748966431,0.00956270671235093,0.00893959215933071,0.00850787593356217,0.00884990229852094,0.00820546398640063,0.00910663138303106,0.0102578050536549,0.00900674044424483,0.00928754728611158,0.00868861443975431,0.00985411630393343,0.0112437274097404,0.00785311251899225,0.0148543796618277,0.00944212496380465,0.00882259702621671,0.00901469827286629,0.00832031360285353,0.00568471987544223,0.0154146550767071,0.0141872586571015,0.0152532827212004,0.0182511435790807,0.0118800075069186,0.0109279741857043,0.0113524022898507,0.00941338246912438,0.00959348792072245,0.00958401516851622,0.0113995296042627,0.00864193113777829,0.00960986194090751,0.0097834054909647,0.0954631551981657,0.130718071859383,0.104682176032531,0.0413229224663835,0.0140586158470042,0.0113483598108693,0.00371264902888133,0.0109202376169179,0.010557219695898,0.0135868008796417,0.0107732615544372,0.00606096911433732,0.0090493639618229,0.0119349469185805,0
"K65",0.00492076824389807,0.0201340489775356,0.0125881982727396,0.00166945341073463,0.000861362010705142,0.0013416981670743,0.00193672977982784,0.00172588235769242,0.00104990073210708,0.000951500614997543,0.00116569149745021,0.00158649252558239,0.00172277694226112,0.00167411520915108,0.000879260848124306,0.00113002701798479,0.000811211597885967,0.00173223113880736,0.000988645029004374,0.000650250189773261,0.00114024051055412,0.00126380505692804,0.000802991429472949,0.00092886056275581,0.00178033206236278,0.00133959292418045,0.00418567534136561,0.00443487587294349,0.00492740445768983,0.00390622695437565,0.00694989761869647,0.00770129816330484,0.00236111400758558,0.00267506967378588,0.00215780786038295,0.00174224341812665,0.00103116113981597,0.00164125164002529,0.000854540579277155,0.00118936770109446,0.000873469167055238,0.0713928405370726,0.00417409088341155,0.00797458766018164,0.00422493406261931,0.00467552402748809,0.000915689833709717,0.00220115422203445,0.00247873785630582,0.00346568663196153,0.000591147263722751,0.000569036528609476,0.0015258717012564,0.0014244501461294,0
"K66",0.000117081593923615,7.01816855100883e-05,6.3807960946533e-05,0.000114363906096321,0.000232585562242809,0.000249782535113408,8.40163753787143e-05,0.000145189380723388,0.000185002584593364,1.39437135562789e-05,0.000256055525079027,0.000271367728368532,0.000287848325452223,0.000255100240213648,0.00023202330293342,0.00024464686165069,2.99253934079769e-05,0.000118654810996411,0.000382985655854544,9.60451112179941e-05,0.000227651691851424,0.000175767455660392,8.07559657686396e-05,6.410711590284e-05,0.000312592220801488,0.000232606438308816,0.000278602578561126,0.00233558956218534,0.000911887319545413,0.000699451726985227,0.000121106304405006,6.36792502001018e-05,0.000200785793353391,0.000125941160219177,0.000538289422200571,0.000188610529686167,0.000104783800549938,3.73810301463134e-05,0.000238525745200505,8.55317717739814e-05,0.00559673354701278,0.190021320376774,0.122663481549133,0.000245761873893777,0.000225599056706708,0.000132747705412325,5.85170342169343e-05,0.000289632144581873,0.000289852249877047,0.000844541492205899,0.000240284430134282,0.000153839294018727,0.000265787662925455,0.000105217727367297,0
"L68",0.000100842795581822,0.000249906680567572,0.000605047407866303,0.001762960864601,0.00512647560843553,0.0135765782941682,0.00627342384580654,0.00317918466403665,0.00864946784241138,0.000801966391635516,0.00244886086925296,0.00914790806665964,0.00652179391947657,0.00277524081495245,0.00250577587244793,0.0104773458861845,0.0105501968092701,0.017372764994276,0.0104799219278768,0.0023407184128048,0.00315906722255105,0.0191671984712603,0.00643524406427197,0.00179969548174488,0.00400032208361682,0.00251173308289429,0.0193187436393048,0.0436022452938966,0.0532603520202129,0.101060558130601,0.00726789537883198,0.0675356518518423,0.00680233674983354,0.023759182475523,0.0263204398017726,0.0442858783950048,0.0415032840837237,0.0793326827454569,0.0223213914553529,0.0292809984004855,0.0356827456097109,0.00997818475089397,0.0265336645788862,0.00509996050829748,0.033795932400782,0.0295163728716048,0.0190402042252161,0.0676471117485559,0.0416347818339928,0.0226822199494206,0.0158036339289374,0.00215540852736661,0.00391137645039981,0.0309316515491195,0
"M69_M70",0.000412839437476562,0.00314651291958608,0.00659505500516145,0.00785558052735916,0.00815252604743106,0.0149053938610835,0.0097841652846381,0.00783983616485683,0.00897750073840019,0.0106376099872859,0.00800345149272721,0.0184683167293057,0.0129965769971148,0.0139590289740137,0.00397461926175346,0.00820456063159745,0.00929389204951466,0.0216207513151894,0.0159368101081423,0.00459912713022326,0.00909077754453363,0.0160238740705352,0.00471027649187073,0.00451115680747182,0.0104693701126369,0.0193019872696653,0.0118078729571605,0.0196519667092845,0.0163427133950038,0.0138648068120405,0.00465918103746757,0.0259747220459032,0.0015744419630513,0.00602211638185202,0.00772517943514073,0.00545353927893567,0.0184418135032362,0.0317672711739534,0.0133382429388414,0.010523351768404,0.0162703030453647,0.0202746609670566,0.0162424485018591,0.00819737279051533,0.130095487886451,0.0130245442999386,0.0181695840101089,0.00990426443448231,0.00544258286907819,0.00839434006786285,0.00544221013785842,0.00216990696253465,0.00595912983022783,0.013182008506585,0
"M71",0.000249238785206904,0.00187636318716784,0.000221430315770582,0.0083851351444786,0.00264565273591412,0.000943372679680146,0.00287902362123122,0.00395563169026627,0.00119991352724026,0.00487905533800294,0.00552300971926956,0.00876182726975118,0.00271980158496054,0.00663677201685202,0.00300120431009231,0.00477328053796056,0.00442982149489316,0.00549612413087104,0.00912705045368618,0.00745224222730646,0.00433139522187807,0.00068462753760855,0.0114771333563033,0.0035676657078836,0.00166007619890825,0.00456918258812591,0.0166569912907478,0.0012125560164923,0.00096332521308127,0.000568819410171428,0.00171494091309206,0.000626511309638769,0.00460692590007219,0.00120671174935325,0.00363890331067061,0.000519827567184379,0.00760230973100585,0.00189206638072282,0.00927863132062942,0.00331660514143884,0.000361429229410787,0.000140115648158385,0.000329147488827706,0.00154289008534423,0.00488567653666717,0.138921854822105,0.0134313141991101,0.0135558800982242,0.00930587655667933,0.00674520864330787,0.00944602470327311,0.00152597443217471,0.00034116421341222,0.00170318639967174,0
"M72",6.44825412148399e-06,4.82527088257518e-06,1.10468805241994e-05,1.76348743276827e-05,1.24840867508099e-05,1.19476732603352e-05,1.67988493561062e-05,1.09354140019619e-05,2.46880823058155e-05,6.18533711341215e-06,1.25130437685808e-05,1.51953691210079e-05,9.82671266084342e-06,1.58931843017388e-05,6.25311454285217e-06,1.28382011111604e-05,2.04389425067508e-05,1.34530758298298e-05,2.07275248996706e-05,1.05107286839508e-05,1.1521589609211e-05,1.37338576012886e-05,2.15523458929493e-05,1.2184013047427e-05,1.87211026014465e-05,1.20965427942774e-05,1.98079745090775e-05,1.19581478038829e-05,1.91468314044249e-05,1.24861646725837e-05,2.84153426054222e-05,2.51866170912022e-05,3.66517154847517e-05,1.83506191688732e-05,3.3003472874521e-05,6.77649799400416e-06,2.40762030302502e-05,1.55204697106787e-05,3.0801970577807e-05,0.000265665835896628,2.33097834765499e-05,9.1655344292651e-06,1.57515768446032e-05,3.22701394275614e-06,3.00236852255662e-05,8.520236386509e-05,0.0085815580098434,2.38069554442502e-05,2.87202308521136e-05,2.44134368041415e-05,2.5135356087782e-05,5.48389526949304e-06,1.28659058292647e-05,1.2483123247042e-05,0
"M73",0.000167834635231907,7.80555025345948e-05,0.00145009592144245,0.000602243532932699,0.00377054869221631,0.00196991775588017,0.000994749338182179,0.00142704606840946,0.00558040621337199,0.000418088967655812,0.00335103348328963,0.00627353814881067,0.000627543437393466,0.0028828655036186,0.000358328309814966,0.00102713811545772,0.00115988380175542,0.00150642365929651,0.00229586915349378,0.00298113420430229,0.00263748245000387,0.00451703170590744,0.00179910971392005,0.00111215537611941,0.00192246751320881,0.001408216608394,0.00148985927272007,0.013362034823551,0.0174012662026564,0.00699720571401875,0.00113487279761851,0.00212551415541236,0.00356144244480426,0.00125249787119804,0.00174251590990289,0.0012474702808651,0.0210350290923725,0.0116973137685908,0.00866707348269215,0.00300678058635913,0.0134416140379219,0.0118092488010572,0.0124052457865685,0.000396010882783211,0.00315894473223788,0.00169481074073076,0.00257938545558359,0.0760938049429291,0.00280332195986921,0.0041475320639163,0.00345520821503994,0.000328590308808338,0.000392885495220987,0.00516266090582214,0
"M74_M75",0.00659341313607854,0.000414028476240089,0.00112380142277307,0.00400609961882283,0.00134403871594072,0.0025034199922855,0.00176656764958274,0.00249102068505955,0.0035157998968851,7.79262049470982e-05,0.000496848320082146,0.000997757208310778,0.00431702441403522,0.00167021991872345,0.000598633856360815,0.00213889236284339,0.00136607590491267,0.00451335795666406,0.00351593243136082,0.00187207539901743,0.00382726198256832,0.00317079635697288,0.00140907297625446,0.00263691902878583,0.00453816236249187,0.00168381843173115,0.00388219335193584,0.00207941977179907,0.00444607926834403,0.00392510157101616,0.00196146032638262,0.000381420788467755,0.00135120773955272,0.0027022673381293,0.0053554470878103,0.00167894879842738,0.0140466847894778,0.00617465106981837,0.00577966939319165,0.00604996726595854,0.000202506589357835,0.000153939193834635,0.000187362616262311,0.00019680151875131,0.00295351681779699,0.00254326277447824,0.00500163617301384,0.0069784861525753,0.0654859343161932,0.00173609011355966,0.000740950149471292,0.00154821367004822,0.000246273929009301,0.004674841904777,0
"N",0.00411067460614733,0.00185628495253487,0.0169942430498551,0.0364573192209121,0.0188534926493106,0.0133788912197345,0.0190357105757006,0.0177361412697986,0.0610499160903199,0.00438764972419916,0.0152663578364865,0.0171163305704858,0.0128069483100749,0.0210535014248989,0.00654463733513204,0.0123099742599184,0.0357725697967356,0.0153671803716696,0.0149361760731331,0.0151380047697222,0.0184555859942502,0.0142410875208414,0.0161955604896198,0.0190155537930709,0.0375780200756222,0.00937377338493104,0.0134576245351707,0.0175996182297169,0.0389875186127366,0.0269911134628997,0.0175781615926685,0.0648313449568318,0.0610936130156505,0.0250870014368101,0.0223784023402867,0.00560518737661209,0.0151844488425365,0.0170971308821594,0.0236064904348326,0.0287756666108732,0.0230148606628826,0.0102370437263162,0.00934307523279505,0.00379205401399634,0.0349210013573685,0.0236028114650778,0.0139595991980454,0.0190130329923754,0.0107710533499428,0.0606318980699276,0.0270999300823731,0.00933090603599912,0.0187215766833719,0.015754144393252,0
"O84",0.00116626274341268,0.00532203184498972,0.0101656851983174,0.00714270778081272,0.00351107734471239,0.00295399532115611,0.00647989062823805,0.0067534117766859,0.00599309023571252,0.00164863661691243,0.00539307732663205,0.00634245197709129,0.003385439714593,0.00346345769924142,0.00447191530920438,0.00254348576993306,0.00251288937681389,0.00354916431165186,0.00338841175856396,0.00292628753349271,0.00328275498163796,0.00325540211707003,0.00181999830919791,0.00229731559673785,0.00170523837982165,0.00351668616332349,0.0105907399874331,0.00381635561977363,0.0104696106604233,0.00669822187054484,0.0250483948684815,0.0296392810271675,0.0246820486815005,0.0343276484146088,0.00323328427734742,0.0043041201883398,0.00324785713961104,0.00237515007787736,0.0044754852496176,0.00397559495318774,0.00157546230368936,0.0011810678596069,0.00141660767939021,0.00135892468754201,0.00451152098870637,0.00574340222430975,0.00197769866330527,0.00311180131485116,0.00355436612105029,0.00407431561291736,0.00299972306782181,0.00092079584411687,0.00142445677922459,0.00534193916381633,0
"P85",0.000826658017485386,0.0011191249057913,0.00477011432162997,0.00126257114614292,0.00315390915618632,0.00174202113055532,0.000803956502973386,0.000958609641923979,0.012149633575038,0.00194154006816468,0.00137823129770245,0.00523797843342807,0.00153969708976008,0.000946926584719546,0.00347675012539542,0.000519727800212834,0.00321976801236609,0.000924453462890266,0.00142830093959982,0.00177035565609567,0.00403829910049828,0.00290231810739549,0.00256046434869349,0.00328313917382909,0.00338046577655553,0.00277914432266734,0.000952498671488287,0.00681690771860942,0.00368973098941899,0.00322967435146865,0.000774800949911539,0.000223856615456185,0.00310664947273038,0.000196557302620059,4.9514339411959e-05,0.000520625162394754,0.0032079555821697,0.000944969157059369,0.0110348239440266,0.00465646686793609,0.00108053939543761,0.000104982449757038,0.000459282744524421,0.000222908429668955,0.00216416471379031,0.00276115657623753,0.0206331143615517,0.00531268823553576,0.00582239198205024,0.00456545306737164,0.00129354515383568,0.0107665351626833,0.00374281733747893,0.00136048815556435,0
"Q",0.000643439878510739,0.00327667807428316,0.00397197897512242,0.00138534110794133,0.0020214679720717,0.00120519155834644,0.000571279842991032,0.000357419306140157,0.00194989498632302,0.000379509254147779,0.00158985753480251,0.00193250130666138,0.000462979991153608,0.000458201653387835,0.00036704822717589,0.000206972580775074,0.000997220819636252,0.000898895727974441,0.000612658718335951,0.000800569566559664,0.00204348191857733,0.00301183368156768,0.0022382708306792,0.00106332020738481,0.00154473141485503,0.00419936861159959,0.000128817616945308,0.00601734718654786,0.00941845251827862,0.00354036140288564,0.000885161219162301,0.000318687946462763,5.61916486703114e-05,0.000144355194617061,0.00236787717132169,0.00332755795869257,0.00128082822406919,0.0012627409369911,0.00949541178165066,0.00204539112280263,0.00108706739305387,0.000543393106740519,0.000930517892971624,0.000193511887565195,0.00207594473525704,0.00268787508184698,0.003612525152676,0.00309317430596468,0.00278313331427349,0.00184016700749025,0.00126391601945962,0.000976862905419163,0.0524329154238357,0.00226336146004568,0
"R_S",0.000685859133456731,0.000270653957554593,0.00923755981392365,0.000586663728453204,0.00392532990849316,0.00227028930208187,0.00284363076580448,0.00246037084290407,0.00618771673167687,0.00246810331421714,0.00487481673009232,0.00565562496654666,0.0014704271474348,0.00287395004528046,0.00228782440457397,0.00201617532538528,0.00346660433301272,0.00110140273917769,0.00275764006818082,0.00256204312967674,0.0059809860231698,0.00949453790781172,0.00578875280953417,0.00300654479089577,0.00103758549928625,0.00329169020793889,0.00122759981500507,0.00624315017216351,0.00976050439892059,0.00185829900584704,0.00283988339465241,0.00298395467939374,0.00118764373598529,0.00290493147060831,0.00716650570373558,0.00575057233305766,0.00942546730152688,0.0133689117469717,0.00827700362829976,0.00458434968506645,0.00471414211076155,0.00140102498634507,0.00153435857713884,0.000884785371889042,0.0117801036581655,0.0081780310058956,0.00444678723557124,0.0155805349385746,0.0192358534016078,0.0226920286390757,0.00580575769595438,0.00217383934410152,0.00627736295420061,0.0906627529356129,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
