"","A01","A02","A03","B","C10-C12","C13-C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31_C32","C33","D35","E36","E37-E39","F","G45","G46","G47","H49","H50","H51","H52","H53","I","J58","J59_J60","J61","J62_J63","K64","K65","K66","L68","M69_M70","M71","M72","M73","M74_M75","N","O84","P85","Q","R_S","T"
"C30",20.6294461706764,1.1478000266885,0.105082129908825,19.0229932155759,52.4249810447208,13.4042080855539,18.0638064173472,25.5509321673127,4.54742351493996,11.0822753081188,77.2691272761786,12.0634798778153,30.9783019887355,29.7830550103587,115.79331072092,171.809895173121,75.0899961270033,202.249679059014,403.735737981537,395.711219537641,3800.48902266355,39.9201769591557,950.339669265803,109.381074976351,2.9556055515376,11.5093526625909,126.366175925871,9.18534898682272,25.2496945268446,21.4584424938359,44.9323499274688,11.0031272539168,305.684771540112,12.4947053581362,1.74416738487455,13.547324570893,4.0927764476773,3.31803824745313,34.6171134448457,25.5216841260047,11.6144898972898,4.37936848211803,2.07533406133416,37.6616167348878,8.89510586627618,40.245439260799,31.49524582393,1.77670672675279,4.46962354340926,45.5737398409845,1018.91202653168,16.8560106043892,48.2145595207269,21.2494862191933,0
"C31_C32",55.9269927610455,5.01930804143118,0.329140949964134,9.17251104675696,163.782959899223,33.1414806796714,76.5769548462505,25.4579850565784,8.81532106595638,27.0790361599923,107.30121893343,56.0887088512918,72.8523522018352,37.8987331757625,84.3303169953876,162.297426767498,186.39789251001,93.9861649629891,207.209358293164,279.556298437736,60.8141148892047,832.174160708206,74.5079225173751,62.1206793693612,3.57792003443964,25.6514595054822,307.781326482057,18.7825101503083,80.968665285585,74.3302927657063,28.0560777332205,6.22148665031357,13.2488792402025,33.5077156339721,4.19984719177048,106.418419823684,9.44118760085883,5.71549147150589,29.3424274643263,37.9873085423106,30.5668506476383,10.8865463084945,4.22415637220952,76.9839282557202,26.7167716291529,16.7641997339005,17.0263290587005,5.2884616572541,16.3943593568025,54.4729234629501,92.7160172711025,27.6582113258957,998.063370675335,95.4694188376646,0
"C33",104.259001467212,15.4470085124594,1.09076927797959,551.810702898601,803.119682289977,257.325886764777,435.590907148096,682.072475357853,84.5766697300002,172.578765944221,1849.83794583789,89.3325442231357,371.00978172636,702.279925663208,2388.12016714755,2002.64463399731,469.193518403885,1243.72536867703,3496.69396343935,4132.76814186066,442.559000836314,397.492360889564,496.950312729092,2899.12708441544,46.2237098564318,24.0241921231128,415.951071493538,32.2808256481881,150.865511226866,166.439633850139,914.846359864417,329.621062306035,1472.95049798814,126.454539083354,9.17113362421999,55.5169321075478,14.8431148324181,54.5329638960418,811.409259356195,88.0556896183345,29.002703671141,17.5118551996284,6.68769766854576,383.217972980709,15.5587627499832,27.0308073813804,224.801683653019,5.80865659382982,73.6746185866683,223.480790648559,759.788026580636,125.383866370971,636.428945748001,40.9934751380793,0
"D35",1525.87889314478,26.435149867326,11.6068933134776,414.570429366759,3746.39402890036,497.681837488024,595.034965834824,2098.70747642644,402.237846859125,1050.04136534957,4979.84358223694,462.971308082358,2036.16782880102,2310.95570091738,5240.98065127134,2332.11232357602,772.182864941003,1112.26479842739,2272.8311317952,2872.38579419209,310.910148195675,527.354405308918,325.684347130571,24287.4343444779,637.371376200669,530.371590503735,2305.37873493973,844.67310022386,2228.35734340759,4841.26388585962,2769.30816261236,36.485341960143,64.935226684665,977.011486779653,332.487264090347,2858.12160609414,274.503103556917,224.751357389232,1013.25188320019,524.514793632548,1281.79504320343,535.349306694083,237.877930141357,2384.31523410144,945.686307020714,424.615543891571,476.427392673206,111.493772810207,246.874254696637,1643.52650332762,2957.5774657817,1501.6125297126,4165.41264240432,2217.64300328975,0
"E36",141.514741749428,2.14382153583892,0.907489659698741,28.6626365720215,296.313742944809,29.281595455254,23.5532634885645,157.952138110075,11.722865944643,24.969613318725,217.912367733875,34.2876779099343,164.421641380218,109.367557146961,246.641829398362,192.981119148102,39.1068019191722,59.7769461436311,117.90952132198,135.199724242996,12.6013677704268,27.8451732728809,16.8896897135196,224.456089317816,20.3027573345859,288.479757617067,151.729806572047,31.9269657954224,56.6275948549565,123.63977355806,49.412025155049,2.09559073800152,3.71829936933992,40.2661760150305,14.9963870950121,223.779926833433,16.6700214161982,8.27345269741534,30.6236585579294,29.6823802924225,55.5593515111329,29.2752447019777,5.53170411684369,108.288007825778,71.1331814995412,29.8124874569127,25.6107000428213,11.0324057714111,20.2553394466585,111.512597712136,220.241584595619,132.920984050848,267.908597889329,296.617581219987,0
"E37-E39",1010.20610876719,14.7798179359231,1.99163980951551,175.273231725443,2109.11133952689,209.872337313622,283.364613100312,1813.91522280683,34.0459344241774,80.1258591039172,1160.72835314388,314.364937042704,2593.94621081696,773.636783927471,2961.9345263183,2371.83723035978,122.556833858086,191.60805660966,398.957383911296,549.896240192444,44.7402594931699,206.90535890901,59.3459511358977,335.297590871714,281.651132184572,5828.92903745699,458.843378781901,120.269177636087,250.785652434002,883.687701912004,128.636006429142,4.74159872889311,8.16295107165369,149.793713079797,43.8291738264052,865.379018142102,58.1001333398309,33.5205949609596,102.922190414028,128.623166110893,271.709932554767,106.926504242638,17.2229293527591,294.384346251422,217.659817581064,91.9556370930459,105.587473203714,35.032793349626,68.1328336644644,591.953063125266,2199.15793685407,258.120222173106,1083.04375002909,908.27342921819,0
"F",1001.49807712397,119.592073096977,11.5827382908429,305.214788380636,1618.63903826095,273.00816981648,280.903014692492,328.608324908066,286.125333174983,372.640325043548,1375.42127623578,592.202771953956,580.345447748352,723.493891511057,1187.96675787862,857.823024994939,474.686824248658,565.718450027946,1251.24449540448,1626.49849666763,163.825437343673,321.442993780006,177.752036276794,4066.23573368536,387.893339873784,2937.04260902608,22619.7090416934,532.839491519487,1099.17450931707,1976.28252867934,1136.3819098405,65.0898368329654,76.8073887638896,2703.4903980387,483.7524890739,1941.02817993972,371.468015267886,377.984274203294,1236.77555773035,639.355098112304,1682.27694378333,995.750973671267,38.0943905338832,37473.5365285493,1554.64552771736,582.369629122087,375.273092157168,270.958434023098,526.747845673099,2598.92773790638,7866.68918473121,2145.77786091923,4722.47143380324,2006.56270271561,0
"G45",158.331373083271,17.54312212226,0.0279868689431596,39.4221527343349,324.231173876944,35.9661104786865,98.1992106918794,68.921923771908,39.3677670609025,42.801774576807,160.411632686051,81.66118551426,92.8197412888715,190.815892589351,84.837197942904,222.715243221961,134.906167683894,191.416596427712,1645.55215800839,16858.0742997608,892.167527850979,108.761415355737,69.9485674877609,169.604942039178,21.9076917893856,382.882290958843,741.568312582887,1834.59000950455,565.994076384036,2092.07391364415,1902.11852654847,16.9056714040333,8.3858646560728,2633.82038732165,2035.45697185772,257.687289401399,75.2320267255508,32.9148740354323,214.23597263835,99.295906894136,93.4857701546526,71.4284074553136,55.3451203603396,23.8066579127638,200.633082463967,86.2834190872546,95.1793734403158,56.4309296185212,93.4618975056312,724.926975654347,860.876408805806,173.486629367513,345.212479829134,156.360620682195,0
"G46",3520.83735912702,215.905855910599,21.3530489492413,273.632127836523,10801.3809776143,1768.05345251876,1489.11209337332,1473.12571846835,450.865202402137,2168.31138490752,4110.38486160402,1530.31412610948,1929.76062191009,2179.58010944068,3472.78161726306,4299.44620714916,4105.98892191808,4182.7920616808,7848.06170167872,7325.71780838292,975.163845592067,3523.15793547393,2139.04104594022,2122.41546018413,177.301139774293,1649.74497483188,16006.6775356745,635.640153987626,4696.27364382347,3792.6991349946,923.923083984999,240.677842060031,27.5475361541776,703.302006981767,193.664233350236,3318.47759424591,279.564364777058,121.161054471712,1094.26698812381,653.532500094156,413.956329518864,177.428918767092,96.3668402648563,121.500527146052,464.232793152082,400.677692252896,324.146946004009,143.356358364983,237.338995165115,1030.97743653894,2567.36912353922,651.748115602924,6624.38776012621,1461.96900112855,0
"G47",2230.27933327814,98.1808056585228,17.8439990550954,86.9312400092705,8547.2057142933,1283.79279817755,742.155582583601,284.206334719694,145.480964667648,144.364702008393,1391.70803767179,367.221018537611,954.262840341843,496.423892639935,387.350793986263,1310.38461918954,2257.38567708384,1594.25162205601,1853.50551648313,3557.38049863672,777.13456619574,1447.56214839847,690.788758545119,533.757302699309,49.2584610196595,194.956695205181,5145.55059619488,294.594100943271,911.619366386926,1271.91162547453,490.235545504601,168.68163871312,11.6657169108702,416.117686012328,123.762752253505,4470.57986997121,293.248583599273,98.0969146433101,326.604668213543,349.138094891484,207.285132986254,98.074054610339,81.9519050551806,95.4881635320176,467.149154336119,325.791964370682,174.517322361016,135.544447126009,247.23453334573,756.963442529466,1994.72977369052,808.807995130148,9069.3756100475,2312.5583747605,0
